Rid;Pid
71415-20888-JO;56136008646991858027880771
64747-9598-DE;121424939937603
66499-94637-MK;111477728309331
36242-22509-EA;15785155085765270369328715378374658380614
30920-89900-JO;2129406161035570276419
31196-20202-FB;264830956467382526100053991821683480372439436629
80719-24560-AK;540514038013740735819587
2640-36501-ME;1250628832447877341257743467432998674804760684350334598977966360062036
13802-92144-GH;146793563361271736719310694463583774039
4217-83514-BF;17357457385530580657913985057602976730364449967531346
40208-54131-EH;526034371859246315760709
42266-9587-OD;37579152220485564600143537782677378851139
3168-53391-AL;134731023070718279078274371
15694-33756-KA;291184716030926755925366403919669180693836905411309254569795
70710-38687-IB;521256810666718993408323
23601-25300-JN;31359615487075666
69837-2859-NM;9330212439387657625891393324715245040190316651081453907
54125-35278-ID;2055400496340454699604
67224-35149-KF;838043098445844859792452803666108802063921384791210893064256094911280904110206447189
3018-4555-BA;7310308984314814803
54824-21799-BL;4885268876749520864287905532657288955501589008698013204390827814739
37915-19996-IN;6371446492393588484845996017055575039510328338167157071452666445794611723962458901976711249426925853327483176315970
52194-24730-MK;9141392271357131053571745661761
12010-57449-LL;521588476750944630008257931294040404
63507-18423-FA;2109948917331704762707
11906-49329-EB;122651338742431785408293957
545-99561-II;13918726184482018604817992992443691281195027300592393969467449887668418470221026898745550476115205450817
83785-97894-AJ;3917773128619074034581951475541791812762918908015881450097504235394951405338336061570224794673229532852041722098118467
75844-76635-DO;32779076240631120
18396-43931-EN;17357457385530580657913985057602976730364449967531346
68564-39234-EH;693213003518271226155711941208398198836959887424412436950856
87662-90118-DD;1250628832447877341257766727374285461561157844502324523587573379985236
75299-79037-AF;9142634957485421265498225733452
71945-56886-BH;4885268876749519760888333998554122622786136705462819401651387132237
51425-43112-IL;170164438444606182947833943354382940225026524540225
65188-42661-OH;8586799894014386382627962637635
81816-10484-FN;9523578920229557021032369618353922218387596998858863175
78424-99326-HG;139505262455820181428203340
54329-35415-MK;3273605853304081483564268764320740430909360306473623491442008867264631621817758533
63356-41101-LO;4040999701955909837145132985024820891905621
95995-54085-LK;74543287303917249516115582940035147809852453280091144824056147
3262-83238-OJ;11153790927873320052118890126985566957003688330107578699
46871-38331-BM;526741976200747511855377196056863043
38405-93109-IL;352020721486940775987028318107512609202836546864195915147171197357301581819447503186
35384-84855-MK;3273605853304081483564268764320360457922575666591034760758468296870131730869743189
41446-40903-JG;1635020620
53652-15221-LF;1250628832447877343864999768289970284744184362276518247764823198562650
17883-80465-BN;138343577812993461683514437
94934-1646-HB;7164744459723689033
19204-55283-IJ;526293851533376391767364
60546-146-BM;3964960886424008374748478969724031858916593280653812052
90716-23574-BL;9619424412562337918120655864209694282959070579565749591
18371-29495-NJ;9708403909370941040257192733981709725231446
50683-46473-JI;214445211388590141990797630555398691353631348041790760252975543941172937515476230893349388050592322
76479-52972-NE;195105106086957505893380581954184622864661924998898494065921308847250608220548298601806
17144-1043-KN;264830956467382466284627632905532849387687473744
59339-83916-LF;9620262968444304537636745672358812218126923
31768-21147-KF;8827881463201531311891931755337
41409-83430-GD;134731023070718279078274371
68467-57916-OA;2462787319921741961635006892126659673917841731
16201-40335-MA;15802456592398756050073680313662070533717
58408-76660-DM;161401229798391281197711811682173892692642530226004
53383-43706-LL;27431068913462341
65379-75437-AM;49946907158255156356946811814290389581771110405996987277940006378605859282728490779175238
52700-8985-ON;705914900460039630919949797226655621832142311226311184966994
46575-76341-NB;74543287304020924878675967339218691426362611065859996788744519
20724-52182-ND;6824815776640861460637308239052215085817684242989211982
22658-32684-BB;74549711812567079533870074509469740564185348944179168065972291
68993-4780-MJ;4447996101316587802116402287650981211380687758854287943
3572-6605-AK;30153525640862950931656892748
41343-63131-JD;139552725852307234238000713
61659-87709-HM;264830956467382283424192182591182327261568783430
77370-69897-IH;39267245689392983321695651249911791316038
60492-43072-EI;3760545176495263395923613041158054730058442557534004002213631878202338723886418508897256556873
57790-76991-MB;1798156271013847921477
16937-55177-BM;2855370477535568885594220838006506638383443677577574114644
44031-27027-DM;425566939244932980941604788646202201091944098135811016421990896440298749718930365078774202360768791439827275
34873-36118-OH;630162822644966450327718386822164244121692752201
37914-30229-DO;61660762053770535453038914762546899276
42792-86793-HK;67796724855649926681611944496443787253820440081736
24993-50010-HL;556123651742403719549460260197955110380413735251
67772-74981-MO;2462787319921741961635006892125549094176124739
32173-43255-DG;2037605366820433584451
21980-90493-HG;9334309056952250887007063074391515242780320750711502160
25976-76819-FG;17355961563046377310429356550095728357202315573421399
53551-23512-GJ;3964960886424008374748478969724031858916593280653812052
55047-42093-HE;214539033202136284106867917738549425349656984415889353222777040388458379660444790909260
68485-64128-LM;1511917486300736856742788952101930526456529694066804683384695958358954395613269551644718426445
71644-8441-DH;2129406161035570276419
98950-18220-MF;134825319107594520946712357444606258753
44699-33437-AD;1511917486302752801555128190447193223927832731908599186000374237962514737547903913364908960083
25093-62524-BH;177462528900677433895862256949227930299220777622020633410694980
48286-58218-IL;418464232788
85756-65130-KL;30153525640862950931656892748
32791-13027-HB;121424939937603
83771-97279-MM;107118354129219
78454-34489-GK;240862351772541152805060573227936837
69777-43709-JG;56080136395185531614750787
57618-66614-KH;8826632690016629438678213415251
66984-99749-KF;161401229798391281197711811682173892692642530226004
78649-96171-FJ;1896070936256845710634698024498296994177358426648861336544542068992326
21576-19351-BD;54921992499746888731358186941099867716125603257969588411381444669795525637931060452682067
53232-58119-NB;460014698954070885818691
79705-58080-IB;14060030079935203515227695856900638253907553363210113414709147320557000084359499212977892431
36901-79224-OH;7021790687531396161
32446-64904-EA;134660408942058579279246153
75498-51396-MN;4443126160139873590976209537344913513047148032724134979
99681-10828-HH;2084752041447451046374896028145180974194048989581203482437516061227095585622348649
71816-68356-MN;74543287303917232746477813754896324372667550829645145392244036
12876-21545-NN;921357813621774264507771690614926570861349294178188800101334526433472541372922941072121026046317922069411150
46701-26049-IG;16996051788196373535220021468490826838617424983927063559358324665923128080098901185174831996451486980533288234346993393534658886
20748-92931-GH;3631197869888005597441827119517507798553130732203400857273155609105030337878397140421506985808
77560-3369-DJ;1871581270471724791120
30101-42439-FB;14356514917187488522028545347
85372-94698-NJ;2341302202916904473131474754625869
37824-36744-LE;7164744459723689033
42934-90117-DI;139486777868753279602487116
2795-84942-GL;4447996101316587802059165169345478987020887349230071365
63482-68440-MH;14356514917167491686455271757
29169-75505-MN;49946907158255156356946811814290389581771110405996987277940006378605859282728490779175238
88196-6962-HJ;146793563361271736719310694462959863617
59995-86529-LB;19083081549802815876124630986942534982428082065875708767654737477
45633-9969-LG;3675267818794882393053228918102
63996-64561-DN;144062597760928538058719419202766266695
73119-28549-IE;9141392271357131053571745661761
58929-22539-DL;2292209110760376842116761816368012894511868580251166986689895226669804565313380982741757815877
49779-79812-GO;320160981106656599365330667942938967608101442940455557067320427688781140
53032-72530-HA;3332996133789520450
5872-56686-AH;1662370856425519069365366457147934248080458768345417667069248391916469217739689511625548858421167940202561
91130-26876-HN;7020105119142472013
75071-66237-OK;11630184294034796307799228871427259995305262106942578664037881638734
2591-4862-KD;264830956467382466284627632905532849387687473744
45311-22449-BO;9620262968444304537636745672309170179233358
51500-89203-LK;4885689913348396124331703542120516402618105380888905032814087389514
39056-42014-FD;31385454126353131665707984963
99289-90324-LG;219063032793976918208323
91119-70123-ID;545127185729375905738564
39663-75222-KG;2855370477535568885594220838006506638383443677577574114644
24849-71894-IO;45430407398573423077340737778976651632436120853655299101746750807
61155-13408-OO;34485106890160439071007990099
94747-89717-LB;74543287303917249516115582940035147809852453280091144824056147
39938-95284-NM;119165719769665
47122-34592-HL;67796724855649926804019791681099546000907878101569
34633-65843-BF;469514609744268327217476
33389-38571-OG;6256864565531935855728404256938143657035132937848778305
81528-96683-BH;4885689913355217157302199386431448814264489772402100059530484870994
23823-20319-AK;264830956467735582794442137045919604419064327235
28032-76043-AJ;705914900460039630919949797226655621832142311226311184966994
83200-67615-MB;177471860067928828121808324201933311181299800565063
16704-7788-DM;8483733056675026422903608078171659744076104
39481-15365-DO;1796569599851651887941
41925-5570-GB;45426447430382820489003837725451641466832076274404360054069823913829716096334
40085-48345-IB;7021790687531396161
18274-80387-HK;8825082680358107439476497206595
41653-6853-EB;526293851533376391767364
80905-63449-FD;74543287304020924878675967339218691426362611067536790676467534
28506-54599-BJ;31071152229219641361445513300
67265-25958-EF;3046868522014439619603635686825845135553941833312231001001717932661256786455026920789389452128308193198910370722546801810815214657
43492-15383-NL;320160981106656600029439940682232392894511196742788672221256188290103619
31470-17427-BB;34433987033389341879498008908
11768-34377-HA;38456887365339731188016833356766416450980743209904678777460989231335771989737595961140266047514763594
72648-99432-GJ;34473041003759274895139300675
89559-16950-OB;6256864565531935855728404256938143657035132937848778305
7250-61538-HB;3273777982958276932649040897973727912175122255801469965249667023384146
37535-65818-KB;139486777868753279602487116
69683-82838-II;111481940238662
59488-85792-HF;2036159419977866177605
55764-23989-KB;264830956467382647955735150475802295368110597454
22050-53525-AO;13918726184482018604817992992443691281195027300592393969467449887668418470221026898745550476115205450817
92017-88429-KA;27431107585076289
39090-60158-OO;111512087786054
14873-35906-DL;505669499077438579106936847363044689
27320-76848-JB;2977327179272907854796602591082318680900678355780279247957386737316419
5282-36518-KB;16996051788196373535220021468490826838617424983927063559358324665923128080098901185174831996451486980533288234346993393534658886
71223-67211-OJ;8241998988093186394
33042-77474-KM;7310308984314814803
34284-78676-MG;2036159419977866177605
24911-27607-FL;469514609744268327217476
21703-15999-KG;177462528900677433895862256949391616627022261341931436040679246
33767-66832-OL;3760545176495263395923613041158054730058442557534004002213631878202338723886418508897256556873
80791-97191-DK;1137440296997122950097295078826240963494242223661259383109
87229-63574-OE;2259300440646440902602807441515843
42055-64660-MG;4885689913355217157302199386431448814264489772402100059530484870994
82843-72721-KB;161330645346466478325079325034241017666604307204016817394508104
7808-33420-MA;9619424412562337918120655864209694282959070579565749591
74942-71987-HM;9523578920229557021032369618353922218387596998858863175
19653-47974-BE;573412356879967721559807400246268229
44663-45015-KM;525998480338410712228173
42274-6544-IB;2340511785535530115398609551904837
76226-7926-LN;146793563361271736719310694462959863617
70665-29267-OH;853247010250757077569
8333-47506-EI;56080136395173471480996185
31883-28551-BN;4443126160139873590976209537344913513047148032724134979
1106-26207-BM;418464232788
76102-9412-GH;49946907158255156356946811814290389581771110405996987277940006378605859282728490779175238
49071-94302-EO;578380910931534337182560602198862415
70674-83512-DL;96216636755674662539049709437442435679471469124636375979951501379825065401505771461741572348691230924578510271085479225878554535681681834087950739782
69522-2573-BG;526741976200747511855377196056863043
678-16701-LM;54921992499746888731358186941099867716125603257969588411381444669795525637931060452682067
28694-22393-NA;320160981106656599365330667942938967608101442940455557067320427688781140
27836-75493-HO;14356514917167512633295989062
32903-64893-BH;7020111698625323340
61707-22378-MD;74543287303917249516115582940035147809852453280091144824056147
2056-42039-LB;796678157060313138313959249828466730403127628581503283292356454351056450
6103-54330-FI;74543287303917249516115582940035147809852453280091144824056147
38858-6603-MD;56080136395185531614750787
71878-63629-IB;352020721486941100241177056806308203804087145767479238309185319167140950252189739332
78634-56082-NL;8483726410633987768467055115170326839644499
22677-68983-FB;1250628832447877058787413503629855365389292660295641832295421952812359
9454-39378-DE;3599053959460055720733483166468189472065098017145009301715891236982843471801677281015845015923008508881986
38021-19202-OE;74543287303917249516115582940035147809852453280091144824056147
26138-28956-MJ;556123651742403719549460260197955110380413735251
21049-77198-IB;418464232788
47014-54148-KM;264830956467657597166574280896493169264731255361
19276-69601-IE;1662370856425519069365366457147934248080458768345417667069248391916469217739689511625548858421167940202561
14528-8533-AN;13918726184482018604817992992443691281195027300592393969467449887668418470221026898745550476115205450817
59511-44645-JB;15457819052420249138888019332131795903480163159875015988080911238232078457211938779982630859172914427174193888392526
85575-34465-OB;853247010250757077569
19128-97879-LM;10577590996067371004573241290395624080027931636896391493
38274-30853-FA;15785155085765266728158978812245850486131
22330-64840-FH;22656974574000899948867853909651343410861359014745502486198906146889480501217362207746793411973573953
47252-99683-ON;1137440296995807639641033645713716971322445832825712306509
21682-60202-DK;521588476750944630008257931294040404
88315-98448-AN;22656974574000899948867853909651343410861359014745502486198906146889480501217362207746793411973573953
61099-9784-ON;30521787509862996
32708-5150-IM;4885689913355217157302199386431448814264489772402100059530484870994
77007-87529-FD;107156807573840
13994-69100-LF;67796724855734904116235488296280065801819889230151
71888-72262-FM;264830956467382526100053991821683480372439110732
46463-96208-EE;320160981106656600226248736542104116663858228827440749563482610246181190
72995-19698-MN;1999267629472295051597
63694-4589-NI;2259300440646440902602807441515843
43830-14331-BB;9620262968444304537636745672348938172329545
49583-20836-DB;2128684470258986344771
82238-7870-EA;36462144532200777086577677715597951356345043945418563
69229-39107-IB;1511917486300736856742788952101930526456529694066804683384695958358954395613269551644718426445
10987-31746-JD;2340512690821356717923431814687053
12365-10844-MA;90117304700656941989432145975211525723723771523612132884903013177577863122136760413251
31719-26697-BN;1500797727683676469663448586213430311117745223
98994-55062-HI;940868561612541279341155598954307
58144-2511-OF;61660762053846688001958097024589591108
59232-59377-OB;2037190276957041880133
80423-99960-IF;20982070057805834122032831006970601369781325654157844212544785926035830043206
17400-79049-OD;2977327179272907854796602591084697973091733881383838606900874368526917
67223-28428-DI;352020721486940775987028318256068897201775471009528667490513223398214864362497205313
45590-45359-GL;4885268876749520874472655344882696424781970165142649405408582659653
20919-16431-BL;8661644569742943669455140665149466350676314
82863-22547-FE;9142634957485421265498225733452
98209-47229-BJ;3046868522014439619603635686825845135553941833312231001001717932661256786455026920789389452128308193198910370722546801810815214657
32321-68828-BL;556123651742403719549460260197955110380413735251
83751-19402-BK;1137440296995807639641033645713716971322445832903037776449
50816-26855-KO;42776158216889849086664198213165281877
11214-56326-BO;33834549094937872430503091270028561836365
32674-71910-JB;161330646110834550300436472424432521627368633632807892795941202
96068-75360-IE;469514609744268327217476
20633-24913-MH;526293851533376391767364
73022-88831-IF;8029189633708549450
10573-90807-MB;81961211163394046970574669849186543335082030991599522426216778731497025619
3275-53550-LF;2016311376279626742222842585440594
96487-48523-BG;67802567912323133413631129647570767272361571018051
4404-63409-KK;139486777868753279602487116
20091-73370-JN;9620262968444304537636745672309170179233358
89968-88452-GN;14356514917187488522028545347
42405-61248-GI;1798156271013847921477
49550-32923-HL;1034495966237205124967830180452579555300960580
21120-3021-JF;41318714828388167986614223790598424004458754750374214
82644-20364-BJ;3675267818794882385317843132744
31122-86267-MD;921357813621774264507771690614926570861349294178188800101334526433472541372922941072121026046317922069411150
24973-6513-EJ;838043098445844859792452803665437586913131562826382056008778477371674911415107676244
50345-13448-EB;352020721486940775987028318256068897201775471009528667490513223398214864362497205313
83093-37186-MK;3679296139720534896612092374601
17610-23829-DF;195122114020829289171950194622432407561633833775291326695727368362056181079
59770-32170-BH;599171411690464285928754832357548368
35196-16400-LJ;27428839065939013
33940-32778-NH;1796569599851651887941
67008-91679-JK;1250628832447877058787413503629855365389292660295641832295421952812359
69355-78230-EB;28554739748926800
36436-99079-BM;2462787319921741961635006892121321489214235971
69717-92653-KJ;1896070936256845710634698024498296994177358426648861336544542068992326
72249-52647-OB;921357813621774264507771690614118713597729383289992363994284338741562632145956121503451596324979165845342544
54432-1387-NB;630473553899965942178561764383559041958235557445
1581-26382-DL;3273605853304081483564268764320740430909360306473623491442008867264631621817758533
52494-6943-KM;556189057985048852463241127149703686713140014915
79601-5495-IG;3760545176495263395923613041158054730058442557534004002213631878202338723886418508897256556873
83612-96689-FD;17355961563046377310429356550095728357202315573421399
35330-34399-BM;940868561611489676445536890146648
8088-23394-FI;2708005677306042909573491220010679430585396812
6662-43353-EG;56136008646991858027880771
98340-48308-KB;10577590996067371004573241290419821559968158412643594832
19492-28670-BB;264830956467735582794442137045919604419064327235
50567-14033-DB;8030606907915922501
86701-92253-DI;2128684470258986344771
71472-99740-HB;96216636755674662539049709437442435679471469124636375979951501379825065401505771461741572348691230924578510271085479225878554535681681834087950739782
14053-4838-GD;14356514917187488522028545347
4601-31914-AM;10578147176976730115161276246924696848790083
1872-21067-ID;320160981106656600226248736542104116663858228827440842084315284513188164
30287-65021-IB;121424974079302
88639-24088-AH;11630184294034796307799228871427259995305262106942578664037881638734
12436-66547-LB;107126842486337
9736-84503-GG;177471860067928828121808324201933311181299800565063
63249-2275-HF;219063032793976918208323
53226-49131-BE;9523578920229557021032369618353922218387596998858863175
76055-23201-HO;161401229798391281197711811682173892692642530226004
23120-77099-AL;352020721486940775987028318256068897201775471009528667490513223398214864362497205313
6182-49810-GG;855714971851355549517
37664-45444-EE;6371446492393588484845996017055575039510328338167157071452666445794611723962458901976711249426925853327483176315970
70849-46980-IB;1137440296997389600809874989917277396032144319618425905729
34302-4324-JL;526741976200747511855377196056863043
23100-74187-AD;525998480338410712228173
12261-39407-BD;441463416414059990293009405876536700331631695577504057024854
86066-14518-LB;1871581270471724791120
67519-29075-BE;705914900460039630919949797226655621832142311226311184966994
60442-40433-BB;4443126160139873595031980941464871648462074428624103750
43409-82015-BN;74543287303917249516111839792744277275109695567303629124760143
77432-82131-OE;259339169131369842576938300147124899169963138037768270846770257623239529459220100579192619522530540486312529544755928855106
48492-44516-BD;2708005677306042909573491220010679430585396812
57899-27246-JH;17355961563046377310429356550095728357202315573421399
78399-43350-LO;41318714828388167986614223790622387112608445041432131
83473-68119-IN;15785155092834838805117945327150861022547
14731-16122-FK;2109948917331704762707
23527-98037-OJ;2340512690821356717923431814687053
18302-48536-IF;20982070057805846896006310654354120107331126879866191424217277841851655809350
44501-62354-DF;30153525640862950931656892748
18406-49403-HB;4443126160139873595031980941464871648462074428624103750
10190-48421-GN;630473553899965942178561764383559041958235557445
71406-14700-DK;139505262455820181428203340
85913-52184-GB;7719292778040823405053960021315
57800-78046-AO;56084969658363886762287435
35724-64995-MO;146793563361271736719310694463348041038
47959-88703-MO;352020721486941100241177056806308203804087145767479238309185319167140950252189739332
36730-75054-OL;855714971851355549517
91551-24520-OB;2054825429785416592453
13203-76001-ML;9620262968444304537636745672309170179233358
18941-48224-AG;521257522151897267594563
36870-44155-EJ;320160981106656600226248736542104116663858228827440842084315284513188164
96728-91364-BM;11629170542179473116686823258229396535247460175201305944617732461941070978835796
13573-91141-II;31385454126353131665707984963
59211-1255-BH;3599367700463412099898290139366563361321057655284680249745352418140893636323333088913683211600
52771-53920-NB;15785155085765266728158978812245850486131
89262-53163-JK;7164744459723689033
54850-780-LK;125822751895363
45536-63701-DA;320160981106656600029439940682232392894511196742788672221256188290103619
35755-79498-BG;460235267258199555727692
73721-43473-KI;9717446100965016837871690609844885206985798522919472451
26711-64013-BL;152167660932415326193432378524866387300936612278541150131360213639662121835813782245481
47571-65689-KN;30141478937124777425210009939
96801-78582-LL;61660762053770535453038914762546899276
51615-78467-MO;96216636755674662539049709437442435679471469124636375979951501379825065401505771461741572348691230924578510271085479225878554535681681834087950739782
81568-49881-BJ;25365766241844503318385338978880883814658161379354503714235954748138293353542857562368984298390384213
68721-25031-BJ;8586799894014386382627962637635
87472-48562-GE;264830956467382243173789174618973871636578648904
66664-6692-FI;8243108361284379475
62757-56816-AO;146793563361271736719310694463649705289
79341-81598-BB;41318714828388167986614223790608071797406745494713680
18063-82621-NB;1511917486302752801555128190447193223927832731908599186000374237962514737547903913364908960083
31940-50133-BO;1250736617818936166589826923862446147869739709894967169686657894738247
34024-97301-HJ;17355961563046381271950383971414982424980159323928133
41867-32966-JO;4040999701955911986629259498227006686982227
50943-49501-FG;38456887365339731188016833356766416450980743209904678777460989231335771989737595961140266047514763594
83900-15874-EI;320160981106656600226248736542104116663858228827440842084315284513188164
81541-53764-GG;838043098445844859792452803665437586913131562826382056008778477371674911415107676244
16939-63829-JM;285146431997759542967688471127433087370922430212475792402495249556082527957240740290247654278437416735648218276412256218617887936048982
33920-62047-BI;2055834528503539199045
27124-99969-MO;3675584571531039808964905824847
60629-79272-HD;526741976200747511855377196056863043
52535-38735-HI;4040999701955909837145132985024820891905621
27637-34397-IK;264830956467382466284627632905532849387687473744
74453-81259-NO;56080136395185531614750787
68557-94596-IK;20982070057805846908463199151496292493920969679486973488112711569309780102465
72909-81794-JA;6824815776640861460637308239052215085817684242989211982
24193-56096-GG;2239892019062373912342997657211979
62526-79027-MA;320160981107101930693438970707859436342255441878409805063562732093272661
51633-90599-JH;4040999701955907648989528695680273682360403
18790-93943-BF;37579152220485564600143537782651509305163
56527-39277-KL;42795244291183288209199030826485598266604111700970819
46744-15633-GI;14356514917167491686455271757
11779-93198-IB;9615513610894510454566725738474868298052945
76330-88757-HB;8483726410633987768467055115170326839644499
36007-17428-GM;146793563361271736719310694462959863617
22170-74096-LO;139486796904418663644488012
20858-53022-DO;7019267317253237078
38425-65360-JD;161330645346466478325079325034241017666604307204016817394508104
4792-34706-OO;74543287303917232746477813754896324372667550829645145392244036
36742-70301-LB;8586799894014386382627962637635
65466-23670-GD;478510735694
4557-92290-GG;125822751895363
26490-72588-JF;66390827297622769413723170368758670958624991026168699033372825157901696284926296622717698689940573521151570993097175102286150
46543-79532-ON;940868561612541279341155598954307
39837-9787-BI;2437859233234361550516950837579453677412514293520830980426
46724-60610-GG;4885268876749520874472655344882696424781970165142649405408582659653
90489-21701-FG;33834549094938797211404994420821532762451
7011-34225-LN;161401229798391281197711811682173892692642530226004
8273-85093-DB;195122114020829289171950194622432407561633833775291326695727368362056181079
52991-56630-AG;259339169131369842576938300147124899169963138037768270846770257623239529459220100579192619522530540486312529544755928855106
13023-28011-NG;3631197869888005597441827119517507798553130732203400857273155609105030337878397140421506985808
60829-91711-JK;17355961563046389216366766549299838841516436164211521
5315-63081-OL;121424939937603
65307-72111-IG;240862351772541263639293764102661704
87271-72569-BH;526741976200747511855377196056863043
36071-71507-GI;526293851533376391767364
87738-9382-MH;2016311376279626742222842585440594
98442-85894-LB;940949650312093611284185794046019
14270-53322-KI;853247010250757077569
96134-1068-OK;1137440296995807640321587874451219906766547443891762654537
53649-67265-JF;74549711812567079533870074509469740564185348944179168065972291
47525-27809-ND;9330212439387657625891393324715245040190316651081453907
16943-56491-GK;34485106890160439071007990099
15480-89667-MB;4885268876749520874472655344882696424781970165142649405408582659653
42577-45971-GM;30141478937124777425210009939
87467-14233-HM;67796724855734904116235488296280065801819889230151
77903-85202-IN;17355961563046377310429356550095728357202315573421399
86306-16851-AE;264830956467735582794442137045919604419064327235
56371-85688-LG;320160981106656600226248736542104116663858228827440749563482610246181190
22586-44600-MA;106733506782901783253119236539043300180
59002-21559-DJ;14060030079935203515227695856900638253907553363210113414709147320557000084359499212977892431
18163-52733-DL;134740689463050002559299405
47479-19440-AH;17355961563046382606370117663244832390143622524395863
82758-64742-DI;74543287303917249471514781005494155432587810100072470134546771
11971-64117-BM;1796498398802707638608
30932-46482-BN;15457819052420249138888019332131795903480163159875015988080911238232078457211938779982630859172914427174193888392526
95547-49286-GD;60500501807007249606676453178773540203068746788675
89654-12933-LG;177462528900677433895862256949493105097367403578920043591918932
77973-28036-MO;2977327179272907854796602591084697973091733881383838606900874368526917
32289-11543-MM;2462787319921741961635006892125549094176124739
81448-88711-FJ;15457819052420249138888019332131795903480163159875015988080911238232078457211938779982630859172914427174193888392526
56786-69879-IA;152167660932415326193432378524866387300936612278541150131360213639662121835813782245481
74507-43084-OO;139505262455820181428203340
31176-74156-OE;8661644569742943669455140665149466350676314
4782-35677-NE;3675267818794881247323442144592
10759-40484-KI;352020721486940775987028318107512609202836546864195915147171197357301581819447503186
40440-30660-HL;32779076240631120
35978-2865-EB;240862351772848291229368607836304467
78230-20897-OD;1137440296995807639641033645713716971322445832903037776449
2132-61514-EF;3675584571531039808964905824847
3799-72963-OM;32776877067034956
92278-74889-EM;1137440296995808077258783882639407939136675857773219898191
40699-69685-BA;264830956467382526100053991821683480372439110732
52439-47930-GJ;122651338742431785408293957
72748-75063-MM;554192051969253969890285104647249261466155620721310734804211472874562903
71798-90109-EA;30153525640862950931656892748
85546-69602-DJ;138343577812993461683514437
76291-23750-BN;291184716030926755925366403919669180693836905411309254569795
37137-99821-NM;1250628832447877341257766727374285461561157844502324523587573379985236
57838-27790-DO;526034371859246315760709
21275-52022-BB;4885268876749520886261989761548048732878822546483129486263723124056
177-77102-BA;264830956467382526100053991821683480372439110732
6413-42197-GH;320160981106656600226248736542104116663858228827440842084315284513188164
94943-77150-EB;1137440296995807639641033645713716971322445832903037776449
10085-36267-KH;3964960886424008374748478969724031858916593280653812052
86476-19180-DH;67796724855649926681611944496443787253820440081736
67362-75823-GF;3917773128619074034581951475541791812762918908015881450097504235394951405338336061570224794673229532852041722098118467
68644-79608-HA;122651338742431785408293957
12934-92682-GG;8029189633708549450
82070-95926-OD;521588476750944630008257931294040404
98624-18767-GI;4885268876749521258962098431558907570538555657020679798364921160003
35360-19442-FL;9619424412562337918120655864209694282959070579565749591
89177-59041-MK;556189057985048852463241127149703686713140014915
38702-6447-JD;177462528900677433895862256949493105097367403578920043591918932
8434-56082-NE;855714971851355549517
57924-94978-KB;1138687001937047089161519099007558879761099130514074394960
26168-70806-KF;214539033202136284106867917738549425349656984415889353222777040388458379660444790909260
93823-40399-GM;81961211163394046970574669849186543335082030991599522426216778731497025619
13398-60336-AF;32779076240631120
11370-46938-HO;1034495923700713468573496731283045716377892171
28917-61130-BH;18723998395937855246370000615521150855424804115470964565185007710450430927175
85212-66271-FN;10577590996067371004573241290419821559968158412643594832
14738-92786-GK;9142634957485421265498225733452
2434-36728-EL;2129406161035570276419
30547-43325-BN;264830956467382647955735150475802295368110597454
67409-98521-AN;45430407398573423077340737778976651632436120853655299101746750807
19341-17061-FE;56080136395173471480996185
33453-3895-NK;599171411690464285928754832357548368
92257-45380-OK;35713342448302010863119585619
15922-74576-FK;9620262968444304537636745672309170179233358
78212-95307-BB;56136008646991858027880771
32464-47687-MJ;2977327179272907854796602591084697973091733881383838606900874368526917
26959-95307-OI;1235632605923760486544887159275660617235636370170095196936188715901661286796286385725961053230415472778511888804349581354643991523152
49480-49759-BG;219063032793976918208323
64761-14918-NL;264830956467382283424192182591182327261568783430
48824-83915-KO;7719292778040823405053960021315
85735-69921-LI;67796724855734904116235488296280065801819889230151
60581-91035-DB;82051045721845000443182741686236870725533144251077586519135980067324784213
90459-87822-GL;32779076240631120
96722-87551-OI;1796498398802707638608
26381-38985-GO;30160741435007279638005508163
7304-44311-MF;15785155085765281259216358657526116674645
24740-71773-BN;7023767566824009281
31433-19763-EA;214539033202136284106867917738549425349656984415889353222777040388458379660444790909260
66517-31184-EL;1500797727683676469663448586213430311117745223
38120-34157-LI;2437859233234361550516950837579453677412514293520830980426
95065-83122-HB;320511897350956911145932468996477438136044858504456103625709278073286468
6085-67961-MI;1034495923700712995370902640877216540851061840
22598-92738-EF;2128397922148711295312
57495-84082-AL;578380910931534337182560602198862415
30643-37042-IK;21005067704792312128859830288153145385683836110066952495449665992666884566087
10516-7470-GH;12788195245930769268165821573946592917951164789021546253364059071811
60701-52067-HA;2016311376279626742222842585440594
5958-22167-JA;45430407398573423077340737779070234904926055315484648333697511235
73938-8752-JM;20982070057805846908463199151496292490863797415448456033876052755102063225922
62806-94247-GD;478510735694
44120-71704-BL;45430407398573423077340737778976651632436120853655299101746750807
76548-55601-GB;3599367700463412099898290139366563361321057655284680249745352418140893636323333088913683211600
48073-68785-BB;4885268876749520864287905532657288955501589008698013204390827814739
43185-36316-BL;90117304700656941989432145975211525723723771523612132884903013177577863122136760413251
61947-9319-JL;170164438444606182947833943354382940225026524540225
95376-63771-BD;13918726184482018604817992992443691281195027300592393969467449887668418470221026898745550476115205450817
21237-14519-KK;15457819052420249138888019332131795903480163159875015988080911238232078457211938779982630859172914427174193888392526
21500-71640-DB;1896070936256845710634698024498296994177358426648861336544542068992326
